track_id,track_name,danceability,energy,tempo,valence,url
73L7X1wQ2d7Y91pT4ElexT,Safety Dance,0.76,0.612,101.38600000000001,0.198,https://open.spotify.com/track/73L7X1wQ2d7Y91pT4ElexT
77QC2Lgrj6PG7H4HI6yNzS,Meu Guarda-Chuva,0.787,0.612,154.033,0.892,https://open.spotify.com/track/77QC2Lgrj6PG7H4HI6yNzS
1sUTfgduT0WIQO8kXKXxLC,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",0.55,0.618,78.61,0.429,https://open.spotify.com/track/1sUTfgduT0WIQO8kXKXxLC
3M5eeHXgG4VplKNcsBC8Dj,"Signed, Sealed, Delivered (I'm Yours)",0.67,0.619,108.82600000000001,0.807,https://open.spotify.com/track/3M5eeHXgG4VplKNcsBC8Dj
36482hNESSwELpr9sS3NbE,A Little Party Never Killed Nobody (All We Got),0.7609999999999999,0.619,129.998,0.516,https://open.spotify.com/track/36482hNESSwELpr9sS3NbE
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,0.485,0.619,138.017,0.41600000000000004,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b
0L7urInJWJwBXrVeunHwCU,Aquele Abraço,0.48100000000000004,0.621,84.916,0.951,https://open.spotify.com/track/0L7urInJWJwBXrVeunHwCU
2zFdsAIk9r2Mi7Lmm1w3sM,That's All - 2007 Remaster,0.6970000000000001,0.627,87.695,0.797,https://open.spotify.com/track/2zFdsAIk9r2Mi7Lmm1w3sM
1jF7IL57ayN4Ity3jQqGu0,Try,0.6729999999999999,0.629,103.99799999999999,0.551,https://open.spotify.com/track/1jF7IL57ayN4Ity3jQqGu0
7FQSAiopqWOgCGqUNbDvh3,Paranoid,0.429,0.631,162.734,0.376,https://open.spotify.com/track/7FQSAiopqWOgCGqUNbDvh3
2iUrcZcAuVIahQD0dg9HLe,Autumn Leaves,0.496,0.634,93.35700000000001,0.606,https://open.spotify.com/track/2iUrcZcAuVIahQD0dg9HLe
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,0.7340000000000001,0.637,169.977,0.648,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
2aksifNn5ph8igDOkPBA02,Love On The Brain,0.509,0.637,172.00599999999997,0.37799999999999995,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
2zhHYs0W7I891mfT4KGJ4d,Nosso Pequeno Castelo,0.773,0.638,108.962,0.6970000000000001,https://open.spotify.com/track/2zhHYs0W7I891mfT4KGJ4d
0CufeoNTkYAgTkTQsX7T5o,Get Down On It - Single Version,0.879,0.644,110.87200000000001,0.971,https://open.spotify.com/track/0CufeoNTkYAgTkTQsX7T5o
